,Kanji,Word,Meaning
372,御浚い,おさらい,การทบทวน (สิ่งที่เรียนมา)
373,唖,おし,คนใบ้
374,伯父,おじ,ลุง
375,叔父,おじ,น้าหรืออาผู้ชาย
376,惜しい,おしい,น่าเสียดาย
377,お爺さん,おじいさん,ชายชรา
378,お祖父さん,おじいさん,"ปู่,ตา"
379,押し入る,おしいる,บุกรุกเข้าไป
380,押し入れ,おしいれ,ตู้เก็บของติดข้างฝา (ที่เก็บที่นอน)
381,押し売り・押売,おしうり,"การยัดเยียดขาย,การยัดเยียดให้ซื้อ"
382,教え,おしえ,สอน
383,教え方,おしえかた,วิธีการสอน
384,"<a href=""/dictionary/show/4266"">教える</a>",おしえる,1.สอน 2.บอก
385,お辞儀,おじぎ,การโค้งคำนับทักทาย
386,押し込む,おしこむ,ยัดเข้า
387,押し込める,おしこめる,"อัดเข้าไป,ดันเข้าไป,ปิดขัง"
388,押込める,おしこめる,"อัดเข้าไป,ดันเข้าไป,ปิดขัง"
389,おじさん,おじさん,ลุง
390,押し進める,おしすすめる,ผลักดัน
391,推し進める,おしすすめる,ผลักดัน
392,押し倒す,おしたおす,"ผลักล้ม,กดล้ม"
393,押し出し・押出し,おしだし,"1.การผลักออกไป,หน้าตาท่าทาง 2.หนึ่งในท่าสำคัญของกีฬาซูโม่ คือ การผลักหรือดันด้วยฝ่ามือให้คู่ต่อสู้ออกนอกวง"
394,お七夜,おしちや,7 วันหลังเด็กเกิด
395,押し付ける,おしつける,"กดบี้ลงไป,ยัดเยียด,บังคับ,ฝืน"
396,おしっこ,おしっこ,ฉี่
397,おしっこする,おしっこする,ฉี่
398,押し続ける,おしつづける,กดค้าง
399,押し潰す,おしつぶす,บี้ กดทำลาย บดทำลาย
400,押し詰まる,おしつまる,"ใกล้สิ้นปี,กระชั้นเข้ามา"
401,押し詰める,おしつめる,"อัดเข้าไป,ต้อนเข้ามุม"
402,押し通す,おしとおす,1.ยืนกระต่ายขาเดียว ยืนกรานว่าจะทำ 2. ฝ่าฟันทำจนสำเร็จ
403,御品書,おしながき,รายการอาหาร
404,押し流す,おしながす,"พัดพาไป,ซัดไป"
405,押し並べて,おしなべて,ส่วนใหญ่เหมือนกันหมด
406,押し退ける,おしのける,"ผลักหรือดันให้ถอยไป,ปัดให้พ้นไป"
407,押し葉,おしば,ใบไม้ที่ทับไว้ในหนังสือจนแห้ง
408,推し測る,おしはかる,"คาดคะเน,ประเมิน,หยั่ง"
409,推し量る,おしはかる,"คาดคะเน,ประเมิน,หยั่ง"
410,押し花,おしばな,ดอกไม้ที่ทับไว้ในหนังสือจนแห้ง
411,押し広げる,おしひろげる,ขยายขอบเขต
412,雄蕊,おしべ,เกสรตัวผู้
413,雄蘂,おしべ,เกสรตัวผู้
414,押しボタン,おしボタン,ปุ่มกด (ในคอมพิวเตอร์)
415,おしぼり,おしぼり,"ผ้าเย็น,ผ้าร้อน"
416,お絞り,おしぼり,ผ้าเช็ดมือ(สำหรับบนโต๊ะอาหาร)
417,お仕舞い,おしまい,"จบ,หมด,จบเห่,สิ้นสุด"
418,押し曲げる,おしまげる,กดให้งอ
419,惜しむ,おしむ,"เสียดาย,(ไม่)อั้น,จำกัดจำเขี่ย,อาวรณ์"
420,襁褓,おしめ,ผ้าอ้อม
421,押し問答,おしもんどう,"โต้เถียงกัน,เถียงกันไปเถียงกันมา"
422,お釈迦様,おしゃかさま,พระพุทธเจ้า
423,お喋り,おしゃべり,การพูดคุย
424,お喋りをする,おしゃべりをする,"คุย,เมาท์มอย,คุยฆ่าเวลา,คุยเล่น"
425,お邪魔します,おじゃまします,ใช้พูดเมื่อเวลาเข้าไปในบ้านคนอื่น
426,御洒落,おしゃれ,ตกแต่งอย่างงดงาม
427,和尚,おしょう,"พระภิกษุอาวุโส,พระในวัดญี่ปุ่น"
428,お嬢さん,おじょうさん,ลูกสาว (ของคนอื่น ให้การยกย่อง)
429,汚職,おしょく,การคอรัปชั่น
430,汚辱,おじょく,ความอับอายขายหน้า
431,押し寄せる,おしよせる,"1.พุ่งเข้ามา,ถาโถมเข้ามา 2.พุ่งเข้าไป,กรูกันเข้าไป"
432,お知らせ,おしらせ,ประกาศ
433,お尻,おしり,ก้น
434,お尻ペンペン,おしりペンペン,ตบก้นแปะ ๆ
435,白粉,おしろい,แป้งผัดหน้า
436,"<a href=""/dictionary/show/4320"">押す</a>",おす,"1.กด(ปุ่ม) 2.ผลัก,ดัน,เข็น 3.ผลักดัน (ให้เดินหน้า หรือ เคลื่อนไหว) 4.ฝืน หรือ หักโหม 5.กดดัน,ถาโถมเข้าใส่ 6.ย้ำให้ชัด,ยืนยัน,เอาให้แน่ใจ 7.เลื่อน หรือ ช้าลงกว่ากำหนดการเดิม (มักใช้กับพวกตารางงาน หรือ คิวงาน) 8.รุก,เดินหน้าบุก 9.เต็มพื้นที่"
437,推す,おす,"เสนอชื่อ,หนุนหลัง,เดาจากข้อมูลที่มี"
438,"<a href=""/dictionary/show/4322"">雄・牡</a>",おす・オス,ตัวผู้
439,汚水,おすい,น้ำโสโครก
440,お勧めメニュー,おすすめメニュー,รายการอาหารแนะนำพิเศษ
441,おすそ分け,おすそわけ,แบ่งให้
442,お歳暮,おせいぼ,ของกำนัลที่ส่งให้ผู้มีอุปการะคุณในเทศกาลปีใหม่
443,お世辞,おせじ,คำเยินยอ
444,お節料理,おせちりょうり,อาหารที่รับประทานในเทศกาลปีใหม่
445,お節介,おせっかい,"จุ้นจ้าน,ยุ่งไม่เข้าเรื่อง,สาระแน,แส่ไม่เข้าเรื่อง, สู่รู้ไม่เข้าเรื่อง"
446,お世話になります,おせわになります,ฝากเนื้อฝากตัว
447,お世話になる,おせわになる,ได้รับความช่วยเหลือ (รูปสุภาพ)
448,御世話になる,おせわになる,ได้รับความช่วยเหลือ (รูปสุภาพ)
449,汚染,おせん,มลภาวะ
450,汚染管理局,おせんかんりきょく,กรมควบคุมมลพิษ
451,"<a href=""/dictionary/show/4336"">遅い</a>",おそい,"สาย,ช้า"
452,襲う,おそう,"เข้าโจมตี,(คลื่น)โถมเข้าถล่ม"
453,遅かれ早かれ,おそかれはやかれ,ไม่ช้าก็เร็ว
454,遅く,おそく,"สาย,ช้า"
455,遅くとも,おそくとも,อย่างช้า
456,遅咲き,おそざき,1.ดอกไม้ที่บานช้า 2. คนหรือสิ่งของที่ทำหรือเป็นอะไรช้ากว่าที่ควรจะเป็น
457,恐らく,おそらく,"คงจะ…เป็นแน่,อาจจะ"
458,恐る恐る,おそるおそる,"อย่างหวาด ๆ,อย่างระแวดระวัง"
459,恐れ・畏れ・虞,おそれ,"ความหวั่นเกรง,หวาดหวั่น,หวั่นวิตก"
460,虞,おそれ,ความหวั่นวิตก
461,"<a href=""/dictionary/show/4346"">恐れ入る</a>",おそれいる,"1.รู้สึกเกรงใจ 2.ขอโทษ 3.ขอบคุณ 4.รู้สึกเสียดาย 5.รู้สึกอึ้ง ทึ่ง กับความสามารถ 6.งงจนทำอะไรไม่ถูก,ระอา,รับไม่ได้"
