,Kanji,Word,Meaning
378,威信,いしん,"บารมี,เครดิต,ความเชื่อมั่นและความน่าเกรงขาม"
379,維新,いしん,การปฏิรูป
380,偉人,いじん,วีรบุรษ
381,異人,いじん,"ชาวต่างชาติ,คนต่างชาติ,คนละคนกัน"
382,以心伝心,いしんでんしん,"รู้ใจ,ใจสื่อถึงกัน,กระแสจิตสื่อถึงกัน"
383,威信を失墜する,いしんをしっついする,เสียเครดิต
384,"<a href=""/dictionary/show/1838"">椅子</a>",いす,เก้าอี้
385,何処,いずく,ที่ไหน
386,いずこ,いずこ,ที่ใด
387,何処,いずこ,"ที่ใด,หนใด"
388,いすゞ,いすず,บริษัทอีซูซุ
389,居住い,いずまい,ท่านั่ง
390,居住まい,いずまい,ท่านั่ง
391,泉,いずみ,น้ำพุ
392,孰,いずれ,"อันใดอันหนึ่ง,อีกไม่นาน,ซักวันหนึ่ง"
393,いずれにしても,いずれにしても,ไม่ว่าจะเป็นอย่างไร
394,いずれまた,いずれまた,"พบกันอีก,พบกันใหม่"
395,何れも,いずれも,ไม่ว่าอันไหน
396,威勢,いせい,"อานุภาพ,ความองอาจ,ความคึก"
397,異性,いせい,"ต่างเพศ,คุณสมบัติต่างกัน"
398,為政者,いせいしゃ,ผู้ปกครองบ้านเมือง
399,移籍,いせき,"การย้ายชื่อไปยังทะเบียนบ้านอื่น,การย้ายไปสังกัดที่อื่น (เช่น ย้ายทีมของนักกีฬา)"
400,遺跡,いせき,"ซากโบราณสถาน,ซากปรักหักพัง"
401,伊勢丹,いせたん,ห้างสรรพสินค้าอิเซตัน
402,移設,いせつ,การย้ายที่ตั้ง
403,緯線,いせん,"เส้นละติจูด,เส้นรุ้ง"
404,以前,いぜん,"ก่อนหน้านี้,ก่อนที่จะ,สมัยก่อน,แต่ก่อน"
405,依然,いぜん,"เช่นเคย,เหมือนเดิม,อย่างแต่ก่อน"
406,いそいそ,いそいそ,ท่าทางดีใจ
407,忙しい,いそがしい,"ยุ่ง,รีบเร่ง"
408,急ぎの,いそぎの,ด่วน
409,急ぐ,いそぐ,"รีบเร่ง,ยุ่ง"
410,遺族,いぞく,ครอบครัวของผู้เสียชีวิต
411,依存,いぞん,"การพึ่งคนอื่น,การพึ่งพาอาศัย"
412,依存する,いぞんする,พึ่ง
413,板,いた,"แผ่นกระดาน,แผ่นหิน,แผ่นไม้"
414,痛い,いたい,"เจ็บ,ปวด"
415,遺体,いたい,ศพ
416,偉大,いだい,ยิ่งใหญ่
417,痛々しい,いたいたしい,"เห็นแล้วเสียว,ทนดูไม่ได้"
418,依託,いたく,"การฝาก(เด็กเข้าโรงเรียน),การพาดหรือพิง"
419,委託,いたく,"การฝากขาย,การมอบหมายให้ทำแทน,ว่าจ้าง"
420,抱く,いだく,"อุ้ม,กอด"
421,委託販売,いたくはんばい,ฝากขาย
422,致す,いたす,ทำ(รูปถ่อมตน ใช้กับการกระทำของผู้พูด)
423,悪戯,いたずら,"ซุกซน,เล่นซน,เกเร"
424,悪戯っ子,いたずらっこ,เด็กเปรต
425,戴き,いただき,"ชนะแน่,ตกเป็นของตนแน่ ๆ"
426,頂,いただき,"ยอด,จุดสูงสุด,ยอดเขา"
427,頂き,いただき,"(เกมนี้)ชนะชัวร์,ขอรับไว้"
428,戴きます,いただきます,คำพูดก่อนลงมือรับประทานอาหาร
429,戴く,いただく,ได้รับ(ใช้แสดงความถ่อมตน)
430,頂く,いただく,"กิน,รับ(คำถ่อมตนของผู้พูด)"
431,痛手,いたで,1.บาดแผลหนัก บาดเจ็บหนัก 2.ความเสียหายหนัก
432,板前,いたまえ,คนทำอาหารหน้าเคาน์เตอร์
433,痛ましい,いたましい,น่าเวทนา
434,"<a href=""/dictionary/show/1896"">痛み</a>",いたみ,1.ความเจ็บปวด 2.ทุกข์
435,痛み止め,いたみどめ,ยาแก้ปวด
436,傷む,いたむ,"เจ็บ,ช้ำ,ใกล้เน่า"
437,悼む,いたむ,อาลัย(คนตาย)
438,"<a href=""/dictionary/show/1900"">痛む</a>",いたむ,"เจ็บ,ปวด"
439,傷める,いためる,"ทำให้บาดเจ็บ,ทำให้เจ็บช้ำ,ทำให้เป็นอันตราย"
440,炒める,いためる,ผัด(ผัก)
441,痛める,いためる,"ทำให้เจ็บปวด,ทำให้เจ็บช้ำ"
442,至る,いたる,ไปถึง
443,至る所,いたるところ,ทุกหนทุกแห่ง
444,労り,いたわり,การแสดงหรือความรู้สึกเอื้ออาทรต่อผู้ที่อ่อนแอกว่า
445,労る,いたわる,"เอื้ออาทร,ดูแลเอาใจใส่,เอาอกเอาใจ"
446,異端,いたん,นอกรีต
447,一,いち,หนึ่ง
448,位置,いち,"ที่ตั้ง,สถานที่ที่ตั้ง"
449,壱,いち,หนึ่ง (ใช้เขียนจำนวนเงินเป็นตัวอักษร)
450,市,いち,ตลาด
451,位置あわせ,いちあわせ,การเทียบตำแหน่ง
452,一位,いちい,อันดับที่หนึ่ง
453,一々,いちいち,ที่ละอัน
454,一員,いちいん,(สมาชิก)หนึ่งคน
455,一因,いちいん,สาเหตุหนึ่ง
456,一院制,いちいんせい,ระบบสภาเดียว
457,一円,いちえん,หนึ่งเยน
458,一往,いちおう,"ชั่วคราว,เผื่อไว้,อย่างไรก็ตาม,ก่อนอื่น,สำหรับขณะนี้,คร่าวๆ"
459,一応,いちおう,"เอาเป็นว่า,อย่างไรก็ตาม,ก่อนอื่น,สำหรับขณะนี้,คร่าวๆ"
460,一億,いちおく,1.หนึ่งร้อยล้าน 2. คำเรียกชาวญี่ปุ่นทั่วทั้งประเทศ (จากหลักคิดประชากรหนึ่งร้อยล้านคน)
461,一概に,いちがいに,"โดยรวม ๆ,ได้ไม่เต็มปาก"
462,一月,いちがつ,มกราคม
463,一か八か,いちかばちか,"ลองเสี่ยง,วัดดวงลองทำดู"
464,"<a href=""/dictionary/show/1928"">一丸となる</a>",いちがんとなる,ร่วมใจสามัคคีกัน
465,一義,いちぎ,ความหมายเดียว
466,一行,いちぎょう,"1.หนึ่งแถว,หนึ่งบรรทัด 2. มีสมาธิ หรือ จดจ่ออยู่กับการฝึกฝนเพียงอย่างเดียว "
467,一隅,いちぐう,มุมหนึ่ง
468,一群,いちぐん,"ฝูงหนึ่ง,กลุ่มหนึ่ง"
469,一撃,いちげき,"การจู่โจมครั้งหนึ่ง,การต่อยตีหรือแทง 1 ครั้ง"
470,一元,いちげん,"มีเพียงหนึ่งเดียว,เงิน 1 หยวน (ของจีน)"
