,Kanji,Word,Meaning
343,悪書,あくしょ,หนังสือที่มีเนื้อหาหยาบโลนหรือลามก (ไม่เหมาะสำหรับเด็ก)
344,悪女,あくじょ,"ผู้หญิงชั่ว,หญิงแพศยา,ผู้หญิงน่ารังเกียจ"
345,悪心,あくしん,"จิตใจเลวทราม,จิตใจชั่วร้าย"
346,悪声,あくせい,"เสียงที่ทำให้รู้สึกไม่ดี,ชื่อเสียงที่ไม่ดี"
347,悪性,あくせい,ที่เป็นโรคร้าย
348,悪政,あくせい,การปกครองที่เลว
349,齷齪,あくせく,(ใส่ใจเรื่องเล็กๆจน) ลุกลี้ลุกลน กระวนกระวาย 
350,悪銭,あくせん,"เงินทุจริต,เงินผิดกฎหมาย"
351,悪戦苦闘,あくせんくとう,การต่อสู้ฝ่าฟันด้วยความยากลำบาก
352,悪相,あくそう,"หน้าตาน่าเกลียด(น่ากลัว),ลางร้าย"
353,芥,あくた,"ผงธุลี,ขยะ,สวะ,สิ่งไร้ค่า"
354,悪人,あくにん,"คนเลว,คนชั่ว,คนที่ชอบวางแผนก่อเรื่องไม่ดี"
355,欠伸,あくび,หาว
356,悪癖,あくへき,"นิสัยเสีย,นิสัยที่ไม่ดี (ที่ต้องทำการแก้ไข)"
357,悪魔,あくま,ภูตผีปีศาจ
358,飽く迄,あくまで,"1.จนถึงที่สุด,(ค้าน)หัวชนฝา 2.เป็นแค่"
359,悪夢,あくむ,ฝันร้าย
360,悪用,あくよう,การใช้ในทางที่ไม่ถูกต้อง
361,胡座,あぐら,การนั่งขัดสมาธิ
362,悪霊,あくりょう,วิญญาณที่ชั่วร้าย
363,握力,あくりょく,แรงบีบ
364,握力計,あくりょくけい,"แฮนด์ไดนาโมมิเตอร์,เครื่องวัดแรงบีบของมือ"
365,明くる,あくる,(วัน เดือน ปี)ถัดมา
366,明くる日,あくるひ,"วันถัดมา,วันต่อมา"
367,"<a href=""/dictionary/show/477"">明け方</a>",あけがた,"รุ่งสาง,เช้ามืด,เช้าสาง,ตอนย่ำรุ่ง (ช่วงเวลาตี 3-6โมงเช้า)"
368,挙げ句,あげく,"ผลสุดท้าย,สุดท้าย,ในที่สุด,บั้นปลาย,ท้ายที่สุดหลังจาก,วรรคสุดท้ายของบทกวีโบราณของญี่ปุ่น"
369,挙句,あげく,"ผลสุดท้าย,สุดท้าย,ในที่สุด,บั้นปลาย,ท้ายที่สุดหลังจาก,วรรคสุดท้ายของบทกวีโบราณของญี่ปุ่น"
370,揚げ句,あげく,"ผลสุดท้าย,สุดท้าย,ในที่สุด,บั้นปลาย,ท้ายที่สุดหลังจาก,วรรคสุดท้ายของบทกวีโบราณของญี่ปุ่น"
371,揚句,あげく,"ผลสุดท้าย,สุดท้าย,ในที่สุด,บั้นปลาย,ท้ายที่สุดหลังจาก,วรรคสุดท้ายของบทกวีโบราณของญี่ปุ่น"
372,上げ潮,あげしお,น้ำขึ้น
373,上潮,あげしお,น้ำขึ้น
374,開け閉め,あけしめ,เปิดปิด
375,明けの明星,あけのみょうじょう,"ดาวประกายพรึก,ดาวศุกร์"
376,明けましておめでとうございます,あけましておめでとうございます,สวัสดีปีใหม่
377,揚げ物,あげもの,"ของทอด,อาหารประเภททอด"
378,揚物,あげもの,"ของทอด,อาหารประเภททอด"
379,明ける,あける,"สว่าง,(เวลา)สิ้นสุด,สิ้นปี,ขึ้น(ปีหรือฤดูใหม่),รุ่งสาง"
380,空ける,あける,"เจาะ(รู),ทำให้ว่าง,เว้นระยะ,ว่างเปล่า"
381,開ける,あける,เปิด(ประตู)
382,あげる,あげる,ให้
383,上げる,あげる,"ยก,ขึ้น(ราคา),ให้..."
384,挙げる,あげる,"1.ยก(ตัวอย่าง) 2.จัด(งาน),…3.ให้,ยกขึ้น 4.จับ,ควบคุมตัว "
385,揚げる,あげる,ทอด(อาหาร)
386,明け渡す,あけわたす,ย้ายออกและส่งมอบที่อยู่อาศัยคืนให้กับเจ้าของ
387,顎,あご,"คาง,ขากรรไกร"
388,憧れ,あこがれ,ความใฝ่ฝัน
389,憧れる,あこがれる,หลงใหลใฝ่ฝัน
390,顎鬚,あごひげ,เครา
391,あごひげをはやす,あごひげをはやす,ไว้เครา
392,"<a href=""/dictionary/show/503"">朝</a>",あさ,ตอนเช้า
393,麻,あさ,"ป่าน,ต้นป่าน,กัญชง"
394,字,あざ,ส่วน ๆ หนึ่งในหมู่บ้าน (ใหญ่หรือเล็กก็ได้)
395,痣,あざ,"ปาน,แผลฟกช้ำดำเขียว"
396,浅い,あさい,"ตื้น,(เวลา)ไม่นาน,(ประสบการณ์) น้อย,จาง ๆ"
397,朝市,あさいち,ตลาดที่ขายของตอนเช้า
398,麻糸,あさいと,ด้ายป่าน
399,朝顔,あさがお,"1.ดอกบานเช้า,morning glory(ดอกไม้) 2.(ศัพท์ก่อสร้าง) แผงกันวัสดุตก หรือ ตาข่ายกันวัสดุตก 3.โถปัสสาวะ โถฉี่
"
400,朝霧,あさぎり,หมอกในช่วงเช้า
401,浅黒い,あさぐろい,(ผิว)คล้ำ
402,嘲る,あざける,"ถากถาง,เยาะเย้ย,หัวเราะเยาะ,กระแนะกระแหน"
403,朝ご飯,あさごはん,อาหารเช้า
404,朝御飯,あさごはん,อาหารเช้า
405,浅瀬,あさせ,บริเวณน้ำตื้นในแม่น้ำหรือทะเล
406,明後日,あさって,วันมะรืน
407,朝露,あさつゆ,น้ำค้างในตอนเช้า
408,朝な朝な,あさなあさな,ทุกเช้า
409,糾う,あざなう,ทำให้เป็นเกลียว
410,朝な夕な,あさなゆうな,"เช้าเย็น,ตลอดเวลา"
411,麻布,あさぬの,"ผ้าป่าน,ผ้าลินิน"
412,朝寝,あさね,นอนตื่นสาย
413,朝寝坊,あさねぼう,"การนอนตื่นสาย,คนนอนตื่นสาย "
414,浅はか,あさはか,"1.(คิด)ตื้น ๆ,โง่เขลาเบาปัญญา 2. ตื้นๆ ลวกๆ "
415,朝飯,あさはん,ข้าวเช้า
416,朝晩,あさばん,"เช้าและเย็น,ทั้งวัน,ตลอดเวลา"
417,旭,あさひ,พระอาทิตย์ยามเช้า
418,朝日,あさひ,พระอาทิตย์ยามเช้า
419,朝風呂,あさぶろ,การอาบน้ำตอนเช้า
420,浅ましい,あさましい,"น่าอับอายขายหน้า,น่ารังเกียจ,น่าสมเพช"
421,薊,あざみ,พืชไม้มีหนามชนิดหนึ่ง ดอกจะสีแดงเข้มหรือม่วง มักบานในช่วงฤดูใบไม้ผลิหรือใบไม้ร่วง
